"ERR2103718_sorted"	"ERR2103722_sorted"	"ERR2103723_sorted"
"gene:Rv3054c"	55	64	132
"gene:Rv3055"	34	56	36
"gene:Rv3056"	160	164	158
"gene:Rv3057c"	679	571	567
"gene:Rv3058c"	793	844	670
"gene:Rv3059"	676	609	502
"gene:Rv3060c"	218	379	260
"gene:Rv3061c"	215	280	229
"gene:Rv3062"	92	131	74
"gene:Rv3063"	216	254	201
"gene:Rv3064c"	80	85	68
"gene:Rv3065"	16	26	24
"gene:Rv3066"	24	19	25
"gene:Rv3067"	15	33	27
"gene:Rv3068c"	114	154	113
"gene:Rv3069"	87	119	68
"gene:Rv3070"	35	48	31
"gene:Rv3071"	103	115	75
"gene:Rv3072c"	39	75	46
"gene:Rv3073c"	15	25	23
"gene:Rv3074"	39	224	154
"gene:Rv3075c"	565	786	554
"gene:Rv3076"	71	75	89
"gene:Rv3077"	233	261	188
"gene:Rv3078"	101	97	92
"gene:Rv3079c"	124	97	83
"gene:Rv3080c"	279	223	191
"gene:Rv3081"	77	103	69
"gene:Rv3082c"	32	68	65
"gene:Rv3083"	1452	4058	2890
"gene:Rv3084"	237	739	582
"gene:Rv3085"	243	786	576
"gene:Rv3086"	847	1664	1229
"gene:Rv3087"	423	1023	814
"gene:Rv3088"	445	993	778
"gene:Rv3089"	613	1164	915
"gene:Rv3090"	50	82	62
"gene:Rv3091"	134	201	128
"gene:Rv3092c"	448	983	716
"gene:Rv3093c"	335	879	551
"gene:Rv3094c"	417	1114	771
"gene:Rv3095"	381	880	630
"gene:Rv3096"	517	1121	831
"gene:Rv3097c"	65	76	62
"gene:Rv3098c"	119	117	85
"gene:Rv3098A"	163	236	213
"gene:Rv3099c"	609	702	565
"gene:Rv3100c"	132	259	168
"gene:Rv3101c"	394	637	415
"gene:Rv3102c"	144	239	155
"gene:Rv3103c"	46	65	52
"gene:Rv3104c"	301	401	280
"gene:Rv3105c"	308	437	335
"gene:Rv3106"	218	147	152
"gene:Rv3107c"	200	220	194
"gene:Rv3108"	17	18	17
"gene:Rv3109"	123	99	83
"gene:Rv3110"	40	25	23
"gene:Rv3111"	36	30	43
"gene:Rv3112"	31	28	17
"gene:Rv3113"	41	37	27
"gene:Rv3114"	15	21	16
"gene:Rv3115"	6	17	13
"gene:Rv3116"	529	897	616
"gene:Rv3117"	495	923	742
"gene:Rv3118"	84	124	107
"gene:Rv3119"	404	561	370
"gene:Rv3120"	343	449	325
"gene:Rv3121"	429	694	464
"gene:Rv3122"	43	79	55
"gene:Rv3123"	14	36	19
"gene:Rv3124"	78	97	92
"gene:Rv3125c"	79	66	72
"gene:Rv3126c"	13	7	16
"gene:Rv3127"	8014	6298	11456
"gene:Rv3129"	10	19	14
"gene:Rv3130c"	20194	9203	17597
"gene:Rv3131"	9945	5216	9477
"gene:Rv3132c"	1351	3022	4835
"gene:Rv3133c"	1067	1728	3159
"gene:Rv3134c"	2213	2126	3737
"gene:Rv3135"	831	816	904
"gene:Rv3136"	1259	1700	1591
"gene:Rv3136A"	60	56	35
"gene:Rv3137"	99	163	107
"gene:Rv3138"	184	227	176
"gene:Rv3139"	296	412	346
"gene:Rv3140"	428	661	541
"gene:Rv3141"	384	542	421
"gene:Rv3142c"	767	662	643
"gene:Rv3143"	18	45	25
"gene:Rv3144c"	784	939	925
"gene:Rv3145"	550	743	492
"gene:Rv3146"	730	876	588
"gene:Rv3147"	592	845	564
"gene:Rv3148"	1397	2025	1295
"gene:Rv3149"	442	621	476
"gene:Rv3150"	1119	1502	1075
"gene:Rv3151"	1624	2139	1505
"gene:Rv3152"	1500	1796	1204
"gene:Rv3153"	962	1202	793
"gene:Rv3154"	883	996	677
"gene:Rv3155"	185	243	193
"gene:Rv3156"	2238	2512	1697
"gene:Rv3157"	2201	2454	1535
"gene:Rv3158"	1535	1680	1188
"gene:Rv3159c"	1189	1070	943
"gene:Rv3160c"	162	235	156
"gene:Rv3161c"	271	566	376
"gene:Rv3162c"	67	53	40
"gene:Rv3163c"	155	143	130
"gene:Rv3164c"	230	175	147
"gene:Rv3165c"	63	38	34
"gene:Rv3166c"	131	99	71
"gene:Rv3167c"	6	16	11
"gene:Rv3168"	89	93	101
"gene:Rv3169"	156	163	156
"gene:Rv3170"	203	162	217
"gene:Rv3171c"	508	677	510
"gene:Rv3172c"	65	125	92
"gene:Rv3173c"	167	331	221
"gene:Rv3174"	24	23	17
"gene:Rv3175"	23	7	7
"gene:Rv3176c"	42	81	44
"gene:Rv3177"	6	11	10
"gene:Rv3178"	1	4	0
"gene:Rv3179"	45	57	58
"gene:Rv3180c"	20	42	29
"gene:Rv3181c"	23	32	14
"gene:Rv3182"	12	28	34
"gene:Rv3183"	0	3	2
"gene:Rv3184"	10	20	6
"gene:Rv3185"	26	37	21
"gene:Rv3186"	11	15	10
"gene:Rv3187"	22	33	25
"gene:Rv3188"	48	71	52
"gene:Rv3189"	39	67	62
"gene:Rv3190c"	288	486	352
"gene:Rv3190A"	257	363	277
"gene:Rv3191c"	52	71	41
"gene:Rv3192"	4	3	4
"gene:Rv3193c"	1485	1828	1405
"gene:Rv3194c"	177	256	170
"gene:Rv3195"	41	46	42
"gene:Rv3196"	3	4	8
"gene:Rv3196A"	246	241	196
"gene:Rv3197"	2046	1832	1542
"gene:Rv3197A"	46	101	47
"gene:Rv3198c"	661	426	413
"gene:Rv3198A"	209	306	236
"gene:Rv3199c"	195	275	231
"gene:Rv3200c"	413	665	495
"gene:Rv3201c"	29	75	57
"gene:Rv3202c"	30	88	48
"gene:Rv3203"	94	96	90
"gene:Rv3204"	82	67	84
"gene:Rv3205c"	458	628	439
"gene:Rv3206c"	749	1067	774
"gene:Rv3207c"	677	958	688
"gene:Rv3208"	273	398	301
"gene:Rv3208A"	163	237	172
"gene:Rv3209"	163	524	296
"gene:Rv3210c"	294	277	208
"gene:Rv3211"	966	1621	1264
"gene:Rv3212"	438	645	437
"gene:Rv3213c"	888	972	763
"gene:Rv3214"	166	246	187
"gene:Rv3215"	184	287	205
"gene:Rv3217c"	161	141	121
"gene:Rv3218"	56	81	55
"gene:Rv3219"	2521	3497	2790
"gene:Rv3220c"	840	1097	773
"gene:Rv3221c"	479	529	372
"gene:Rv3221A"	370	343	269
"gene:Rv3222c"	325	389	276
"gene:Rv3223c"	876	1016	800
"gene:Rv3224"	662	835	504
"gene:Rv3224A"	55	64	35
"gene:Rv3224B"	69	86	63
"gene:Rv3225c"	284	398	307
"gene:Rv3226c"	65	108	64
"gene:Rv3227"	93	112	108
"gene:Rv3228"	57	71	58
"gene:Rv3229c"	4499	1522	3025
"gene:Rv3230c"	1080	316	448
"gene:Rv3231c"	100	120	85
"gene:Rv3232c"	588	742	609
"gene:Rv3233c"	259	353	263
"gene:Rv3234c"	354	420	343
"gene:Rv3235"	127	91	68
"gene:Rv3236c"	617	405	344
"gene:Rv3237c"	656	427	309
"gene:Rv3238c"	475	251	213
"gene:Rv3239c"	457	386	332
"gene:Rv3240c"	2060	2333	1746
"gene:Rv3241c"	1587	1247	1079
"gene:Rv3242c"	24	37	30
"gene:Rv3243c"	235	226	169
"gene:Rv3244c"	622	932	613
"gene:Rv3245c"	1063	1507	1062
"gene:Rv3246c"	1417	1925	1361
"gene:Rv3247c"	35	127	89
"gene:Rv3248c"	920	3068	2018
"gene:Rv3249c"	296	2028	610
"gene:Rv3250c"	100	585	205
"gene:Rv3251c"	42	568	144
"gene:Rv3252c"	199	3794	918
"gene:Rv3253c"	166	184	117
"gene:Rv3254"	730	492	446
"gene:Rv3255c"	332	478	337
"gene:Rv3256c"	216	231	174
"gene:Rv3257c"	766	1123	746
"gene:Rv3258c"	79	170	141
"gene:Rv3259"	34	58	46
"gene:Rv3260c"	375	1239	673
"gene:Rv3261"	288	336	287
"gene:Rv3262"	176	232	201
"gene:Rv3263"	110	233	164
"gene:Rv3264c"	506	768	500
"gene:Rv3265c"	130	177	120
"gene:Rv3266c"	248	308	230
"gene:Rv3267"	341	919	507
"gene:Rv3268"	169	316	213
"gene:Rv3269"	860	2047	661
"gene:Rv3270"	1149	3030	891
"gene:Rv3271c"	132	155	148
"gene:Rv3272"	403	620	389
"gene:Rv3273"	1527	1740	1189
"gene:Rv3274c"	624	888	633
"gene:Rv3275c"	61	92	70
"gene:Rv3276c"	222	350	277
"gene:Rv3277"	214	506	339
"gene:Rv3278c"	55	65	36
"gene:Rv3279c"	38	88	67
"gene:Rv3280"	1088	1547	1117
"gene:Rv3281"	991	1243	783
"gene:Rv3282"	100	266	151
"gene:Rv3283"	1010	1309	1004
"gene:Rv3284"	304	450	303
"gene:Rv3285"	1063	1425	868
"gene:Rv3286c"	998	582	617
"gene:Rv3287c"	1022	544	650
"gene:Rv3288c"	271	193	743
"gene:Rv3289c"	8	36	473
"gene:Rv3290c"	211	593	6306
"gene:Rv3291c"	66	63	73
"gene:Rv3292"	234	222	534
"gene:Rv3293"	231	278	516
"gene:Rv3294c"	5	5	3
"gene:Rv3295"	1541	1492	1150
"gene:Rv3296"	309	446	331
"gene:Rv3297"	48	54	55
"gene:Rv3298c"	262	203	154
"gene:Rv3299c"	2059	1563	1242
"gene:Rv3300c"	291	241	179
"gene:Rv3301c"	806	618	500
"gene:Rv3302c"	545	599	504
"gene:Rv3303c"	309	316	239
"gene:Rv3304"	124	191	124
"gene:Rv3305c"	202	265	188
"gene:Rv3306c"	253	264	198
"gene:Rv3307"	100	158	129
"gene:Rv3308"	137	239	161
"gene:Rv3309c"	32	55	43
"gene:Rv3310"	186	457	303
"gene:Rv3311"	244	457	290
"gene:Rv3312c"	164	214	227
"gene:Rv3312A"	469	524	584
"gene:Rv3313c"	225	273	188
"gene:Rv3314c"	171	190	117
"gene:Rv3315c"	48	55	30
"gene:Rv3316"	111	130	103
"gene:Rv3317"	114	151	138
"gene:Rv3318"	283	450	332
"gene:Rv3319"	150	262	157
"gene:Rv3320c"	109	204	142
"gene:Rv3321c"	75	127	92
"gene:Rv3322c"	45	54	34
"gene:Rv3323c"	71	101	71
"gene:Rv3324c"	24	36	12
"gene:Rv3325"	24	26	30
"gene:Rv3326"	34	46	33
"gene:Rv3327"	49	51	36
"gene:Rv3328c"	213	168	163
"gene:Rv3329"	336	444	389
"gene:Rv3330"	114	262	166
"gene:Rv3331"	312	427	364
"gene:Rv3332"	132	171	149
"gene:Rv3333c"	14	14	14
"gene:Rv3334"	107	89	84
"gene:Rv3335c"	281	293	202
"gene:Rv3336c"	643	743	571
"gene:Rv3337"	148	98	70
"gene:Rv3338"	136	120	81
"gene:Rv3339c"	745	1063	714
"gene:Rv3340"	165	217	198
"gene:Rv3341"	129	146	120
"gene:Rv3342"	91	103	110
"gene:Rv3343c"	696	784	585
"gene:Rv3344c"	3	0	5
"gene:Rv3345c"	24	23	22
"gene:Rv3346c"	47	36	45
"gene:Rv3347c"	3339	2880	2612
"gene:Rv3348"	91	76	66
"gene:Rv3349c"	8	13	13
"gene:Rv3350c"	465	649	484
"gene:Rv3351c"	8	13	14
"gene:Rv3352c"	2	3	7
"gene:Rv3353c"	10	13	14
"gene:Rv3354"	24	60	38
"gene:Rv3355c"	59	61	31
"gene:Rv3356c"	135	141	114
"gene:Rv3357"	15	14	10
"gene:Rv3358"	10	15	10
"gene:Rv3359"	58	48	42
"gene:Rv3360"	21	60	34
"gene:Rv3361c"	138	178	164
"gene:Rv3362c"	264	236	235
"gene:Rv3363c"	91	90	76
"gene:Rv3364c"	67	84	71
"gene:Rv3365c"	647	786	739
"gene:Rv3366"	62	61	80
"gene:Rv3367"	233	217	201
"gene:Rv3368c"	54	69	58
"gene:Rv3369"	78	82	67
"gene:Rv3370c"	29	80	69
"gene:Rv3371"	1277	964	2653
"gene:Rv3372"	101	94	161
"gene:Rv3373"	66	96	76
"gene:Rv3374"	13	21	13
"gene:Rv3375"	50	134	84
"gene:Rv3376"	257	972	615
"gene:Rv3377c"	390	547	441
"gene:Rv3378c"	151	212	176
"gene:Rv3379c"	19	46	26
"gene:Rv3380c"	18	37	31
"gene:Rv3381c"	33	43	30
"gene:Rv3382c"	238	286	224
"gene:Rv3383c"	392	567	400
"gene:Rv3384c"	26	74	57
"gene:Rv3385c"	103	93	105
"gene:Rv3386"	14	19	25
"gene:Rv3387"	9	18	16
"gene:Rv3388"	35	34	34
"gene:Rv3389c"	600	516	431
"gene:Rv3390"	656	677	636
"gene:Rv3391"	181	207	195
"gene:Rv3392c"	65	199	123
"gene:Rv3393"	36	84	71
"gene:Rv3394c"	14	19	14
"gene:Rv3395c"	26	32	23
"gene:Rv3395A"	5	23	12
"gene:Rv3396c"	352	572	362
"gene:Rv3397c"	32	113	87
"gene:Rv3398c"	43	124	76
"gene:Rv3399"	31	84	52
"gene:Rv3400"	167	233	158
"gene:Rv3401"	429	583	498
"gene:Rv3402c"	75	79	60
"gene:Rv3403c"	238	365	272
"gene:Rv3404c"	305	391	275
"gene:Rv3405c"	68	72	66
"gene:Rv3406"	35	29	31
"gene:Rv3407"	1705	3088	2537
"gene:Rv3408"	776	1725	1208
"gene:Rv3409c"	642	528	426
"gene:Rv3410c"	173	192	145
"gene:Rv3411c"	1020	1042	797
"gene:Rv3412"	1334	1370	1195
"gene:Rv3413c"	126	324	233
"gene:Rv3414c"	236	582	354
"gene:Rv3415c"	6	6	11
"gene:Rv3416"	276	491	1341
"gene:Rv3417c"	816	1204	763
"gene:Rv3418c"	1137	1807	1115
"gene:Rv3419c"	198	271	188
"gene:Rv3420c"	111	186	147
"gene:Rv3421c"	37	86	46
"gene:Rv3422c"	40	91	56
"gene:Rv3423c"	148	255	199
"gene:Rv3424c"	11	57	56
"gene:Rv3425"	45	92	66
"gene:Rv3426"	59	164	76
"gene:Rv3427c"	63	168	104
"gene:Rv3428c"	2	0	8
"gene:Rv3429"	252	619	469
"gene:Rv3430c"	128	138	98
"gene:Rv3431c"	665	337	330
"gene:Rv3432c"	415	281	274
"gene:Rv3433c"	43	39	27
"gene:Rv3434c"	179	217	142
"gene:Rv3435c"	521	561	470
"gene:Rv3436c"	528	638	493
"gene:Rv3437"	185	159	120
"gene:Rv3438"	222	208	190
"gene:Rv3439c"	61	123	96
"gene:Rv3440c"	31	46	42
"gene:Rv3441c"	281	342	278
"gene:Rv3442c"	325	342	255
"gene:Rv3443c"	343	447	333
"gene:Rv3444c"	17	16	22
"gene:Rv3445c"	18	12	21
"gene:Rv3446c"	7	5	11
"gene:Rv3447c"	24	30	28
"gene:Rv3448"	7	11	10
"gene:Rv3449"	16	17	6
"gene:Rv3450c"	84	71	62
"gene:Rv3451"	56	108	79
"gene:Rv3452"	49	83	55
"gene:Rv3453"	40	44	71
"gene:Rv3454"	28	45	74
"gene:Rv3455c"	228	384	276
"gene:Rv3456c"	1201	1640	1026
"gene:Rv3457c"	1563	2356	1669
"gene:Rv3458c"	847	1308	949
"gene:Rv3459c"	492	651	489
"gene:Rv3460c"	1034	1491	945
"gene:Rv3461c"	971	1371	1058
"gene:Rv3462c"	1781	2590	1818
"gene:Rv3463"	74	153	137
"gene:Rv3464"	603	988	641
"gene:Rv3465"	218	410	343
"gene:Rv3466"	41	85	60
"gene:Rv3467"	10	25	8
"gene:Rv3468c"	24	61	33
"gene:Rv3469c"	31	36	28
"gene:Rv3470c"	62	63	66
"gene:Rv3471c"	2	3	2
"gene:Rv3472"	55	86	76
"gene:Rv3473c"	2	2	0
"gene:Rv3474"	15	14	10
"gene:Rv3475"	22	35	25
"gene:Rv3476c"	307	250	189
"gene:Rv3477"	4771	3536	3292
"gene:Rv3478"	11397	7229	6614
"gene:Rv3479"	4010	2770	2432
"gene:Rv3480c"	685	598	425
"gene:Rv3481c"	43	109	67
"gene:Rv3482c"	212	336	229
"gene:Rv3483c"	84	146	119
"gene:Rv3484"	485	801	534
"gene:Rv3485c"	562	637	521
"gene:Rv3486"	42	55	33
"gene:Rv3487c"	4332	4227	3898
"gene:Rv3488"	6	15	15
"gene:Rv3489"	317	394	344
"gene:Rv3490"	770	1351	891
"gene:Rv3491"	982	916	817
"gene:Rv3492c"	457	526	420
"gene:Rv3493c"	296	314	269
"gene:Rv3494c"	685	681	576
"gene:Rv3495c"	690	709	592
"gene:Rv3496c"	858	793	638
"gene:Rv3497c"	465	560	430
"gene:Rv3498c"	529	524	429
"gene:Rv3499c"	846	836	664
"gene:Rv3500c"	183	192	171
"gene:Rv3501c"	249	230	184
"gene:Rv3502c"	104	111	59
"gene:Rv3503c"	87	95	74
"gene:Rv3504"	62	56	42
"gene:Rv3505"	55	49	60
"gene:Rv3506"	32	48	42
"gene:Rv3507"	105	110	105
"gene:Rv3508"	181	193	158
"gene:Rv3509c"	257	369	291
"gene:Rv3510c"	136	202	129
"gene:Rv3511"	138	143	117
"gene:Rv3512"	5	10	12
"gene:Rv3513c"	24	39	23
"gene:Rv3514"	104	100	81
"gene:Rv3515c"	106	137	91
"gene:Rv3516"	46	52	53
"gene:Rv3517"	5	24	13
"gene:Rv3518c"	297	321	242
"gene:Rv3519"	817	808	669
"gene:Rv3520c"	370	444	362
"gene:Rv3521"	68	103	72
"gene:Rv3522"	85	98	62
"gene:Rv3523"	214	299	252
"gene:Rv3524"	772	898	826
"gene:Rv3525c"	58	45	24
"gene:Rv3526"	458	475	407
"gene:Rv3527"	105	111	80
"gene:Rv3528c"	352	435	366
"gene:Rv3529c"	91	110	64
"gene:Rv3530c"	34	59	42
"gene:Rv3531c"	47	73	56
"gene:Rv3532"	34	39	36
"gene:Rv3533c"	509	399	315
"gene:Rv3534c"	257	147	135
"gene:Rv3535c"	76	85	58
"gene:Rv3536c"	93	149	124
"gene:Rv3537"	50	84	73
"gene:Rv3538"	19	36	27
"gene:Rv3539"	76	71	50
"gene:Rv3540c"	133	162	96
"gene:Rv3541c"	57	66	49
"gene:Rv3542c"	132	128	113
"gene:Rv3543c"	169	174	140
"gene:Rv3544c"	118	155	112
"gene:Rv3545c"	200	194	175
"gene:Rv3546"	82	63	62
"gene:Rv3547"	290	258	243
"gene:Rv3548c"	90	113	90
"gene:Rv3549c"	62	124	85
"gene:Rv3550"	24	55	45
"gene:Rv3551"	38	88	50
"gene:Rv3552"	25	67	33
"gene:Rv3553"	25	41	31
"gene:Rv3554"	109	228	147
"gene:Rv3555c"	30	64	44
"gene:Rv3556c"	150	244	198
"gene:Rv3557c"	62	158	120
"gene:Rv3558"	528	496	382
"gene:Rv3559c"	9	41	18
"gene:Rv3560c"	34	51	23
"gene:Rv3561"	30	66	42
"gene:Rv3562"	24	74	43
"gene:Rv3563"	11	41	18
"gene:Rv3564"	18	38	18
"gene:Rv3565"	27	43	38
"gene:Rv3566c"	151	150	139
"gene:Rv3566A"	74	79	58
"gene:Rv3567c"	116	119	132
"gene:Rv3568c"	338	271	273
"gene:Rv3569c"	190	209	171
"gene:Rv3570c"	385	493	408
"gene:Rv3571"	118	149	143
"gene:Rv3572"	556	353	306
"gene:Rv3573c"	29	40	23
"gene:Rv3574"	98	110	89
"gene:Rv3575c"	138	168	135
"gene:Rv3576"	226	328	273
"gene:Rv3577"	88	186	126
"gene:Rv3578"	27	52	49
"gene:Rv3579c"	141	178	160
"gene:Rv3580c"	208	329	211
"gene:Rv3581c"	322	503	380
"gene:Rv3582c"	1342	1706	1431
"gene:Rv3583c"	7919	8970	7851
"gene:Rv3584"	661	733	667
"gene:Rv3585"	117	189	157
"gene:Rv3586"	132	179	130
"gene:Rv3587c"	308	668	457
"gene:Rv3588c"	307	204	219
"gene:Rv3589"	53	100	65
"gene:Rv3590c"	27	39	47
"gene:Rv3591c"	17	44	37
"gene:Rv3592"	661	843	660
"gene:Rv3593"	637	1008	723
"gene:Rv3594"	97	112	99
"gene:Rv3595c"	254	156	158
"gene:Rv3596c"	5216	5837	4775
"gene:Rv3597c"	374	545	545
"gene:Rv3598c"	366	595	420
"gene:Rv3599c"	9	11	4
"gene:Rv3600c"	238	232	159
"gene:Rv3601c"	174	161	97
"gene:Rv3602c"	130	123	113
"gene:Rv3603c"	90	142	119
"gene:Rv3604c"	171	276	191
"gene:Rv3605c"	111	144	101
"gene:Rv3606c"	125	176	108
"gene:Rv3607c"	150	158	128
"gene:Rv3608c"	143	208	142
"gene:Rv3609c"	306	384	240
"gene:Rv3610c"	889	1266	933
"gene:Rv3611"	11	13	11
"gene:Rv3612c"	602	526	580
"gene:Rv3613c"	1349	885	1008
"gene:Rv3614c"	9255	4728	5124
"gene:Rv3615c"	6435	2804	3541
"gene:Rv3616c"	14657	6972	8175
"gene:Rv3617"	350	365	281
"gene:Rv3618"	284	293	240
"gene:Rv3619c"	103	70	96
"gene:Rv3620c"	129	128	120
"gene:Rv3621c"	13	17	17
"gene:Rv3622c"	4	6	2
"gene:Rv3623"	130	182	101
"gene:Rv3624c"	439	458	366
"gene:Rv3625c"	60	87	60
"gene:Rv3626c"	228	291	176
"gene:Rv3627c"	255	290	245
"gene:Rv3628"	161	238	133
"gene:Rv3629c"	194	232	181
"gene:Rv3630"	159	152	107
"gene:Rv3631"	181	264	184
"gene:Rv3632"	169	204	172
"gene:Rv3633"	3045	1950	1832
"gene:Rv3634c"	226	290	166
"gene:Rv3635"	140	158	135
"gene:Rv3636"	152	135	86
"gene:Rv3637"	8	3	3
"gene:Rv3638"	9	7	8
"gene:Rv3639c"	2	1	0
"gene:Rv3640c"	7	21	9
"gene:Rv3641c"	108	175	122
"gene:Rv3642c"	400	492	544
"gene:Rv3643"	0	0	0
"gene:Rv3644c"	214	187	172
"gene:Rv3645"	344	573	408
"gene:Rv3646c"	980	1652	1037
"gene:Rv3647c"	216	262	227
"gene:Rv3648c"	11421	10968	8399
"gene:Rv3649"	65	51	59
"gene:Rv3650"	21	19	18
"gene:Rv3651"	712	822	602
"gene:Rv3652"	72	50	40
"gene:Rv3653"	7	7	3
"gene:Rv3654c"	9	7	5
"gene:Rv3655c"	11	9	6
"gene:Rv3656c"	22	21	15
"gene:Rv3657c"	4	4	11
"gene:Rv3658c"	25	28	26
"gene:Rv3659c"	25	48	44
"gene:Rv3660c"	56	98	86
"gene:Rv3661"	269	398	269
"gene:Rv3662c"	24	32	30
"gene:Rv3663c"	134	197	176
"gene:Rv3664c"	43	76	68
"gene:Rv3665c"	40	70	55
"gene:Rv3666c"	97	112	125
"gene:Rv3667"	276	367	296
"gene:Rv3668c"	75	127	88
"gene:Rv3669"	293	371	242
"gene:Rv3670"	73	117	110
"gene:Rv3671c"	516	487	344
"gene:Rv3672c"	301	254	205
"gene:Rv3673c"	238	261	175
"gene:Rv3674c"	370	440	324
"gene:Rv3675"	100	175	146
"gene:Rv3676"	854	1201	1042
"gene:Rv3677c"	359	525	383
"gene:Rv3678c"	180	351	208
"gene:Rv3678A"	207	328	268
"gene:Rv3679"	2592	2503	2276
"gene:Rv3680"	2127	2846	2119
"gene:Rv3681c"	287	382	317
"gene:Rv3682"	1904	2091	1475
"gene:Rv3683"	425	503	435
"gene:Rv3684"	341	439	361
"gene:Rv3685c"	375	538	374
"gene:Rv3686c"	952	984	911
"gene:Rv3687c"	365	391	300
"gene:Rv3688c"	496	488	355
"gene:Rv3689"	562	547	428
"gene:Rv3690"	178	224	224
"gene:Rv3691"	265	287	257
"gene:Rv3692"	367	466	318
"gene:Rv3693"	190	244	166
"gene:Rv3694c"	725	854	629
"gene:Rv3695"	196	265	202
"gene:Rv3696c"	295	344	251
"gene:Rv3697c"	83	148	121
"gene:Rv3697A"	72	98	80
"gene:Rv3698"	238	231	167
"gene:Rv3699"	220	284	189
"gene:Rv3700c"	152	113	85
"gene:Rv3701c"	533	425	370
"gene:Rv3702c"	193	140	163
"gene:Rv3703c"	283	260	219
"gene:Rv3704c"	435	364	315
"gene:Rv3705c"	293	293	253
"gene:Rv3705A"	110	118	113
"gene:Rv3706c"	138	183	155
"gene:Rv3707c"	91	127	90
"gene:Rv3708c"	311	416	264
"gene:Rv3709c"	623	770	564
"gene:Rv3710"	716	1103	865
"gene:Rv3711c"	352	531	357
"gene:Rv3712"	53	101	62
"gene:Rv3713"	58	87	64
"gene:Rv3714c"	42	130	85
"gene:Rv3715c"	338	507	417
"gene:Rv3716c"	309	535	358
"gene:Rv3717"	116	328	210
"gene:Rv3718c"	70	113	89
"gene:Rv3719"	969	1067	917
"gene:Rv3720"	1177	1228	1060
"gene:Rv3721c"	218	379	246
"gene:Rv3722c"	793	1054	817
"gene:Rv3723"	544	729	525
"gene:Rv3724A"	105	107	95
"gene:Rv3724B"	113	173	124
"gene:Rv3725"	682	698	550
"gene:Rv3726"	793	826	712
"gene:Rv3727"	79	191	226
"gene:Rv3728"	33	128	107
"gene:Rv3729"	514	491	413
"gene:Rv3730c"	121	126	80
"gene:Rv3731"	65	74	61
"gene:Rv3732"	444	391	302
"gene:Rv3733c"	681	393	354
"gene:Rv3734c"	2553	1533	1534
"gene:Rv3735"	393	389	290
"gene:Rv3736"	189	200	150
"gene:Rv3737"	250	369	218
"gene:Rv3738c"	53	154	69
"gene:Rv3739c"	44	181	93
"gene:Rv3740c"	84	1594	643
"gene:Rv3741c"	26	1024	412
"gene:Rv3742c"	71	1531	654
"gene:Rv3743c"	43	14	41
"gene:Rv3744"	105	178	146
"gene:Rv3745c"	2	4	4
"gene:Rv3746c"	23	16	21
"gene:Rv3747"	291	455	282
"gene:Rv3748"	118	172	116
"gene:Rv3749c"	348	440	347
"gene:Rv3750c"	934	1201	1015
"gene:Rv3751"	6	3	2
"gene:Rv3752c"	16	20	27
"gene:Rv3753c"	506	412	346
"gene:Rv3754"	104	134	137
"gene:Rv3755c"	669	742	569
"gene:Rv3756c"	117	165	140
"gene:Rv3757c"	92	133	93
"gene:Rv3758c"	250	368	302
"gene:Rv3759c"	473	701	535
"gene:Rv3760"	167	122	102
"gene:Rv3761c"	125	180	116
"gene:Rv3762c"	492	453	383
"gene:Rv3763"	2748	1847	1696
"gene:Rv3764c"	120	145	138
"gene:Rv3765c"	325	270	247
"gene:Rv3766"	137	185	151
"gene:Rv3767c"	574	626	631
"gene:Rv3768"	51	60	40
"gene:Rv3769"	255	306	238
"gene:Rv3770c"	83	108	94
"gene:Rv3770A"	6	6	9
"gene:Rv3770B"	35	44	44
"gene:Rv3771c"	44	49	39
"gene:Rv3772"	95	160	120
"gene:Rv3773c"	166	141	116
"gene:Rv3774"	525	642	431
"gene:Rv3775"	252	236	182
"gene:Rv3776"	24	120	80
"gene:Rv3777"	208	280	226
"gene:Rv3778c"	894	831	701
"gene:Rv3779"	144	195	130
"gene:Rv3780"	209	296	206
"gene:Rv3781"	221	346	225
"gene:Rv3782"	585	631	442
"gene:Rv3783"	774	685	531
"gene:Rv3784"	205	237	215
"gene:Rv3785"	193	347	256
"gene:Rv3786c"	124	152	108
"gene:Rv3787c"	24	43	37
"gene:Rv3788"	118	136	109
"gene:Rv3789"	70	111	88
"gene:Rv3790"	226	306	259
"gene:Rv3791"	276	336	254
"gene:Rv3792"	183	223	163
"gene:Rv3793"	615	676	501
"gene:Rv3794"	727	817	650
"gene:Rv3795"	844	999	714
"gene:Rv3796"	132	284	195
"gene:Rv3797"	122	265	165
"gene:Rv3798"	59	95	87
"gene:Rv3799c"	4521	3917	2806
"gene:Rv3800c"	7598	6453	5122
"gene:Rv3801c"	4516	4615	3714
"gene:Rv3802c"	606	798	716
"gene:Rv3803c"	766	850	705
"gene:Rv3804c"	3384	4074	3477
"gene:Rv3805c"	741	922	669
"gene:Rv3806c"	428	480	319
"gene:Rv3807c"	84	116	107
"gene:Rv3808c"	758	1095	774
"gene:Rv3809c"	233	414	262
"gene:Rv3810"	238	617	489
"gene:Rv3811"	567	1177	777
"gene:Rv3812"	228	328	290
"gene:Rv3813c"	136	155	107
"gene:Rv3814c"	264	320	230
"gene:Rv3815c"	179	222	161
"gene:Rv3816c"	306	386	292
"gene:Rv3817"	50	66	72
