"SRR5689224_sorted"	"SRR5689225_sorted"	"SRR5689226_sorted"	"SRR5689227_sorted"	"SRR5689228_sorted"	"SRR5689229_sorted"	"SRR5689230_sorted"	"SRR5689231_sorted"	"SRR5689232_sorted"	"SRR5689233_sorted"	"SRR5689234_sorted"	"SRR5689235_sorted"
"gene:Rv0331"	319	265	1935	2644	703	234	192	158	532	354	23825	19074
"gene:Rv0332"	1301	1225	1007	1423	1094	279	652	472	597	467	7438	4610
"gene:Rv0333"	1017	1061	307	434	763	153	414	342	227	230	457	878
"gene:Rv0334"	699	628	402	573	826	152	659	595	159	147	682	917
"gene:Rv0335c"	50	77	151	190	180	72	35	40	52	40	74	94
"gene:Rv0336"	3855	3825	1051	1522	2122	755	2305	1975	1202	1089	1550	3295
"gene:Rv0337c"	5466	4849	823	1153	3167	784	1227	1178	490	576	925	2013
"gene:Rv0338c"	19123	18985	2283	2944	10605	3318	8610	6840	1722	2119	3539	3112
"gene:Rv0339c"	2070	1935	812	1130	2355	907	905	536	657	704	1014	870
"gene:Rv0340"	1003	972	730	970	1734	366	1010	904	427	481	578	986
"gene:Rv0341"	13505	16624	944	1385	47193	4772	6091	4502	794	808	825	948
"gene:Rv0342"	4124	4445	1003	1262	10190	2040	2353	1825	648	681	1006	2129
"gene:Rv0343"	2459	2409	1252	1515	3951	1799	854	620	331	330	1049	3251
"gene:Rv0344c"	210	152	26	42	123	54	62	31	11	5	14	29
"gene:Rv0345"	395	421	242	313	853	441	201	118	76	88	364	717
"gene:Rv0346c"	8763	7570	2530	3509	2823	697	3612	3062	1258	1908	793	1396
"gene:Rv0347"	461	435	884	1168	1017	505	411	345	169	230	2109	5978
"gene:Rv0348"	208	186	395	550	404	157	267	216	76	117	916	2369
"gene:Rv0349"	558	511	502	613	653	236	170	131	200	197	948	2739
"gene:Rv0350"	25042	20657	22688	28383	111867	69330	9729	7121	2399	2915	136567	141173
"gene:Rv0351"	8099	6387	4754	6314	13944	7749	1815	1282	1104	1195	30724	24568
"gene:Rv0352"	13448	10305	8492	11718	16810	7952	4994	3819	2157	2073	26756	25255
"gene:Rv0353"	2524	1890	1127	1405	3235	1501	694	503	483	488	5400	4235
"gene:Rv0354c"	142	140	9	18	236	21	31	43	31	19	12	31
"gene:Rv0355c"	2721	2598	305	474	7235	920	1538	1357	309	330	1029	1388
"gene:Rv0356c"	622	706	51	90	277	74	255	230	70	70	73	127
"gene:Rv0357c"	1003	1000	240	261	1047	402	518	446	73	86	293	284
"gene:Rv0358"	238	221	239	359	202	58	121	71	25	53	96	140
"gene:Rv0359"	273	270	127	195	262	109	85	60	14	17	68	92
"gene:Rv0360c"	658	833	89	133	191	43	935	1043	88	93	75	85
"gene:Rv0361"	1243	1261	375	451	4115	1835	667	573	236	288	1694	1433
"gene:Rv0362"	496	476	316	385	677	276	102	64	55	51	263	370
"gene:Rv0363c"	5688	5858	1771	2391	4065	1244	6971	6879	1301	1479	1188	1803
"gene:Rv0364"	2472	2087	274	354	965	259	1053	809	253	272	226	562
"gene:Rv0365c"	1234	1281	703	871	1031	539	857	647	598	552	587	1504
"gene:Rv0366c"	269	205	235	285	201	86	42	51	19	25	96	330
"gene:Rv0367c"	626	543	675	881	1040	408	486	377	221	248	537	1949
"gene:Rv0368c"	117	137	244	346	222	139	35	48	63	60	81	175
"gene:Rv0369c"	142	190	158	225	255	193	140	121	72	64	93	113
"gene:Rv0370c"	120	98	122	181	152	113	31	36	34	38	32	79
"gene:Rv0371c"	25	27	77	114	19	5	12	12	12	18	11	44
"gene:Rv0372c"	75	94	178	252	86	30	86	77	89	61	49	96
"gene:Rv0373c"	403	416	869	1136	553	171	1043	912	470	341	213	678
"gene:Rv0374c"	42	41	146	210	69	21	49	39	32	14	19	89
"gene:Rv0375c"	121	142	256	344	223	68	85	91	66	74	61	235
"gene:Rv0376c"	365	479	288	384	1042	233	357	290	364	203	310	1171
"gene:Rv0377"	1026	1139	289	416	597	207	1176	1097	1227	707	360	743
"gene:Rv0378"	21	17	22	28	18	8	6	10	7	10	8	13
"gene:Rv0379"	1065	964	58	75	325	81	426	419	40	83	56	132
"gene:Rv0380c"	755	870	323	396	334	103	352	348	161	154	383	418
"gene:Rv0381c"	1565	1510	599	819	818	233	647	437	226	247	820	1126
"gene:Rv0382c"	2736	2532	706	978	1697	512	697	421	392	449	1384	1714
"gene:Rv0383c"	12425	12543	2917	3836	9439	3697	6725	5275	2853	2606	10449	11057
"gene:Rv0384c"	4161	4092	16102	19638	39857	16820	3063	2823	3890	4746	107955	95845
"gene:Rv0385"	623	608	357	484	1055	463	390	337	305	298	860	1709
"gene:Rv0386"	930	961	477	684	1744	655	272	262	101	183	580	3484
"gene:Rv0387c"	376	414	353	553	760	139	294	190	355	295	193	760
"gene:Rv0388c"	288	352	187	289	657	238	144	121	190	164	212	866
"gene:Rv0389"	1249	1321	369	446	1887	650	593	481	376	280	1157	1676
"gene:Rv0390"	1238	1139	67	101	1019	244	251	150	74	102	233	544
"gene:Rv0391"	2575	2494	115	162	1806	326	624	383	106	192	481	1206
"gene:Rv0392c"	1220	1195	244	347	2521	1316	602	505	139	149	1097	755
"gene:Rv0393"	51	56	420	523	80	43	37	32	30	21	56	105
"gene:Rv0394c"	1939	2037	162	265	954	351	1384	1109	269	283	291	492
"gene:Rv0395"	39	23	51	72	51	17	7	4	6	3	13	42
"gene:Rv0396"	15	16	49	55	27	21	5	14	3	3	9	19
"gene:Rv0397"	20	22	67	79	97	23	19	15	50	35	32	54
"gene:Rv0397A"	897	890	299	417	3661	1518	1963	2048	660	359	1415	1277
"gene:Rv0398c"	658	718	210	253	375	79	661	465	336	282	106	276
"gene:Rv0399c"	1255	1194	226	304	537	104	1159	939	555	417	206	481
"gene:Rv0400c"	3547	4538	1247	1754	2275	487	6093	5717	1668	1551	1063	2533
"gene:Rv0401"	211	256	110	120	166	38	186	164	66	83	59	154
"gene:Rv0402c"	1445	1307	173	268	617	165	337	226	119	111	139	240
"gene:Rv0403c"	295	252	83	114	327	117	86	36	11	13	53	104
"gene:Rv0404"	1391	1281	243	323	1056	175	312	233	44	103	166	206
"gene:Rv0405"	3831	3782	958	1240	1846	607	1322	1186	86	203	411	837
"gene:Rv0406c"	512	487	450	625	818	175	483	390	311	258	216	715
"gene:Rv0407"	1878	1913	223	322	1543	542	986	828	218	191	593	2079
"gene:Rv0408"	3477	3270	344	522	1403	324	1112	1088	392	440	484	1958
"gene:Rv0409"	2697	3048	269	336	749	181	1343	1276	565	551	273	704
"gene:Rv0410c"	5581	5342	1290	1720	7222	1906	2289	1633	1239	2241	2992	6373
"gene:Rv0411c"	3557	3406	795	1144	5150	1900	1861	1357	732	1184	2645	5898
"gene:Rv0412c"	3672	3626	1651	2008	8030	3458	2686	2025	650	1155	4636	8548
"gene:Rv0413"	1485	1722	426	665	2002	778	871	567	277	328	903	1792
"gene:Rv0414c"	383	424	149	141	352	131	179	97	37	57	146	191
"gene:Rv0415"	1128	1185	548	794	2666	687	961	732	540	470	1163	2055
"gene:Rv0416"	25	36	22	31	86	17	17	20	18	16	25	32
"gene:Rv0417"	345	314	262	411	702	148	252	180	288	204	280	454
"gene:Rv0418"	4626	4302	292	362	1580	423	1065	830	300	294	473	601
"gene:Rv0419"	6188	5782	3699	4455	9703	2757	4232	3048	3404	2495	3214	2739
"gene:Rv0420c"	673	505	382	505	1585	771	125	73	74	94	242	365
"gene:Rv0421c"	1809	1982	113	238	486	97	546	441	380	300	130	440
"gene:Rv0422c"	2632	2706	570	763	991	191	659	545	722	635	246	615
"gene:Rv0423c"	8569	8615	3566	4716	6842	1268	4081	4113	3482	3209	1369	2653
"gene:Rv0424c"	2451	2395	184	217	981	138	1549	1948	521	595	297	831
"gene:Rv0425c"	22867	23038	3108	4356	9513	2615	11411	11149	7335	6409	5172	12716
"gene:Rv0426c"	2929	3265	979	1276	3313	968	3537	3386	1250	934	1223	2552
"gene:Rv0427c"	1498	1606	148	159	650	164	713	473	121	120	280	348
"gene:Rv0428c"	569	564	41	58	124	32	162	125	28	28	40	64
"gene:Rv0429c"	766	742	66	68	226	57	208	120	30	31	55	80
"gene:Rv0430"	2610	2286	53	49	1837	645	879	411	47	47	203	207
"gene:Rv0431"	2840	2835	159	207	1111	433	760	513	114	122	352	488
"gene:Rv0432"	5678	5939	765	1156	1791	547	2584	2345	540	779	824	1178
"gene:Rv0433"	5376	4984	412	600	1506	382	1357	1462	410	543	689	919
"gene:Rv0434"	2306	2344	216	314	686	156	706	741	368	411	366	568
"gene:Rv0435c"	5513	5619	470	665	1981	553	2383	1849	515	661	1346	2597
"gene:Rv0436c"	2253	2044	184	229	1264	443	750	622	141	217	613	1006
"gene:Rv0437c"	1644	1654	151	148	1207	435	984	893	239	329	607	1153
"gene:Rv0438c"	1666	1549	171	249	1172	362	501	310	193	183	457	974
"gene:Rv0439c"	818	797	195	227	460	185	367	337	55	102	212	160
"gene:Rv0440"	41613	33784	21493	26934	93893	78174	3748	3496	2974	4072	184193	51943
"gene:Rv0441c"	1410	1363	743	1036	2398	667	1277	1148	1179	954	639	2692
"gene:Rv0442c"	953	956	1232	1544	4273	1058	372	281	456	475	1014	867
"gene:Rv0443"	3782	4415	1190	1765	5245	2221	3044	2950	957	1263	1070	2518
"gene:Rv0444c"	2527	2546	119	163	941	274	663	470	191	208	275	472
"gene:Rv0445c"	1533	1480	135	140	762	369	350	242	106	126	223	383
"gene:Rv0446c"	1329	1330	136	155	452	80	436	355	85	141	120	293
"gene:Rv0447c"	923	784	153	162	488	121	268	186	85	127	109	292
"gene:Rv0448c"	66	58	50	55	49	19	26	16	18	15	23	96
"gene:Rv0449c"	816	815	428	573	811	205	703	555	281	442	382	1154
"gene:Rv0450c"	4496	3940	1200	1568	4687	1291	5047	2808	1784	2090	3319	4543
"gene:Rv0451c"	469	386	488	598	681	187	595	384	539	582	818	967
"gene:Rv0452"	252	228	124	165	1390	481	367	233	70	62	2962	1944
"gene:Rv0453"	319	271	101	152	379	105	271	148	38	67	659	506
"gene:Rv0454"	30	27	21	27	54	18	7	4	4	3	43	39
"gene:Rv0455c"	2291	2164	582	653	2768	924	2688	2450	876	776	1738	1047
"gene:Rv0456c"	157	133	130	203	210	61	71	98	47	71	75	117
"gene:Rv0456A"	92	81	56	59	163	35	13	7	14	24	23	47
"gene:Rv0456B"	25	26	9	18	33	7	5	7	6	3	3	12
"gene:Rv0457c"	753	901	353	427	1272	366	439	413	223	249	214	498
"gene:Rv0458"	4140	4359	4534	5859	2743	732	9023	10340	6970	4487	1435	3754
"gene:Rv0459"	1151	1062	1152	1519	471	85	1857	1865	2717	1615	305	756
"gene:Rv0460"	1098	1027	236	327	806	259	605	370	436	276	124	229
"gene:Rv0461"	1349	1307	193	266	1002	293	686	363	370	283	320	539
"gene:Rv0462"	9455	9448	755	985	5480	1951	3743	3456	533	638	1413	1628
"gene:Rv0463"	438	438	26	64	242	37	119	108	32	55	52	66
"gene:Rv0464c"	1658	1590	233	303	1993	827	511	367	281	338	1514	5371
"gene:Rv0465c"	1054	942	977	1287	6840	3081	405	251	593	586	5826	27214
"gene:Rv0466"	2335	2226	235	298	3667	998	820	649	104	178	1193	2320
"gene:Rv0467"	3912	3240	9782	14081	66938	17053	1984	2155	18681	17427	48371	53759
"gene:Rv0468"	2110	2034	581	846	9221	2108	531	479	1900	2989	5297	6845
"gene:Rv0469"	4258	4230	755	1094	5748	1137	1524	1354	1304	2312	2856	4533
"gene:Rv0470c"	6571	5903	1242	1649	6131	1961	2859	2145	785	1029	2283	6160
"gene:Rv0470A"	400	340	52	59	198	59	200	166	120	96	118	336
"gene:Rv0471c"	616	580	215	272	644	176	413	325	408	433	230	538
"gene:Rv0472c"	3261	3258	542	709	3362	1062	1173	1079	430	406	1766	5164
"gene:Rv0473"	2523	2363	487	676	2876	974	847	663	508	476	1039	4476
"gene:Rv0474"	2505	2046	4401	4984	25194	11746	625	466	422	608	5047	4141
"gene:Rv0475"	11046	10628	19683	23087	61761	9314	11218	10515	6363	7621	7783	8806
"gene:Rv0476"	2582	2741	1378	2125	5498	2734	2146	2177	796	960	3644	6836
"gene:Rv0477"	2757	2694	1887	2542	3757	1956	1083	917	592	815	2816	5722
"gene:Rv0478"	2219	2127	892	1313	1722	975	485	329	263	363	1436	4155
"gene:Rv0479c"	4372	3863	1098	1376	4412	1000	2445	2120	1678	1722	729	5093
"gene:Rv0480c"	653	658	148	218	631	155	169	109	68	87	183	769
"gene:Rv0481c"	647	569	214	337	368	97	271	189	103	171	152	607
"gene:Rv0482"	381	442	215	344	372	75	255	181	52	97	91	231
"gene:Rv0483"	10779	11554	450	617	14535	4939	2203	1276	393	496	6980	14425
"gene:Rv0484c"	1185	1108	203	294	935	396	438	261	148	215	439	907
"gene:Rv0485"	9464	10777	762	1119	15990	6216	2694	1811	742	1332	13210	17916
"gene:Rv0486"	9343	9271	2236	3128	7799	2392	7285	5343	4444	4520	4114	8203
"gene:Rv0487"	1984	1957	273	398	1452	359	759	589	700	723	744	1526
"gene:Rv0488"	341	333	134	181	770	219	48	34	31	57	172	434
"gene:Rv0489"	2175	2081	365	455	1394	457	1130	1067	142	208	510	1015
"gene:Rv0490"	7199	7310	1095	1246	8871	3978	2783	2072	802	1183	2776	6299
"gene:Rv0491"	2459	2561	544	701	3323	1029	842	662	349	372	824	2628
"gene:Rv0492c"	774	814	381	470	687	219	1112	774	602	485	1056	822
"gene:Rv0492A"	42	64	44	74	52	22	38	46	44	38	124	82
"gene:Rv0493c"	411	408	201	330	386	95	305	234	164	172	697	579
"gene:Rv0494"	92	95	236	346	116	44	46	18	79	66	294	364
"gene:Rv0495c"	4019	4839	356	495	2517	866	2641	2463	562	556	1072	2956
"gene:Rv0496"	2611	2518	829	1082	2873	1770	1233	959	341	375	1209	1768
"gene:Rv0497"	1996	2082	575	773	1692	626	863	600	283	341	671	1519
"gene:Rv0498"	1358	1406	379	534	590	204	509	447	86	137	172	585
"gene:Rv0499"	1743	1925	344	496	480	136	449	341	99	167	164	553
"gene:Rv0500"	1942	1901	218	293	640	143	449	415	103	156	172	304
"gene:Rv0500A"	2910	2718	480	570	5615	2458	1814	1300	298	381	2474	2060
"gene:Rv0500B"	2674	2614	425	516	3981	1192	1708	1296	324	429	1217	1676
"gene:Rv0501"	5769	5259	666	787	9004	6794	2347	1734	491	806	1805	3330
"gene:Rv0502"	8243	7545	2602	3284	15204	9977	4613	3230	2499	2265	9536	8911
"gene:Rv0503c"	3291	2785	422	516	2452	688	952	579	376	550	746	1378
"gene:Rv0504c"	890	895	165	271	889	243	576	606	235	220	152	614
"gene:Rv0505c"	3764	3971	897	1212	4546	1565	4359	4087	1145	1139	1663	4436
"gene:Rv0506"	1074	1116	162	213	1241	282	573	383	121	127	271	410
"gene:Rv0507"	3001	2951	431	505	2626	619	968	783	152	205	521	1244
"gene:Rv0508"	383	425	31	59	298	70	529	430	27	44	87	233
"gene:Rv0509"	18093	18444	2067	2842	9767	2864	23676	16491	7937	7721	5435	8583
"gene:Rv0510"	11542	11222	1647	1935	6609	1425	9845	6604	1619	1859	2356	4688
"gene:Rv0511"	22197	22636	1968	2730	12148	2755	8989	6186	2693	2840	5281	9676
"gene:Rv0512"	9068	9221	358	519	3124	538	1894	1353	1100	974	1047	2166
"gene:Rv0513"	4776	4904	144	246	1586	354	1663	1226	474	452	449	1113
"gene:Rv0514"	2246	2115	60	72	671	124	569	416	220	162	217	543
"gene:Rv0515"	4338	4503	1084	1548	2457	776	2428	1996	1248	1158	1551	3504
"gene:Rv0516c"	2409	2314	259	387	3106	582	3087	2482	5539	2155	78	403
"gene:Rv0517"	1016	1132	328	441	1413	588	452	282	121	196	468	506
"gene:Rv0518"	978	891	117	162	496	122	523	309	104	136	91	188
"gene:Rv0519c"	2023	1989	329	509	1007	227	1216	783	111	218	320	168
"gene:Rv0520"	60	69	69	86	2220	702	34	28	16	30	260	228
"gene:Rv0521"	31	16	52	80	382	158	10	6	6	10	110	78
"gene:Rv0522"	1437	1525	319	455	1593	493	703	458	404	492	524	952
"gene:Rv0523c"	714	772	558	922	306	108	323	301	45	46	150	242
"gene:Rv0524"	12603	14116	684	916	4669	1399	9350	6880	535	704	1297	1614
"gene:Rv0525"	3452	3593	164	207	1120	257	2197	1626	162	194	270	361
"gene:Rv0526"	4143	3795	96	149	843	150	1286	922	69	105	164	276
"gene:Rv0527"	5304	5152	88	146	854	155	2257	1398	133	152	177	364
"gene:Rv0528"	7769	8210	198	245	1327	252	3212	2163	210	230	249	479
"gene:Rv0529"	4184	4309	118	203	963	206	1512	1054	247	274	124	405
"gene:Rv0530"	4546	4359	1171	1527	5694	1371	2346	1683	871	867	1337	3974
"gene:Rv0530A"	967	1018	1487	1945	2770	799	2138	2483	1673	1285	1283	2969
"gene:Rv0531"	954	944	167	243	1066	373	524	411	174	187	398	630
"gene:Rv0532"	1053	1209	242	368	613	188	814	781	236	259	318	503
"gene:Rv0533c"	2273	2430	4154	5912	1368	540	1469	1334	649	574	898	937
"gene:Rv0534c"	395	442	2782	3873	473	145	186	142	41	76	164	354
"gene:Rv0535"	393	395	137	207	350	91	227	151	91	120	73	250
"gene:Rv0536"	584	640	204	326	383	96	361	287	178	205	145	321
"gene:Rv0537c"	5218	5447	21969	28742	4933	1549	2329	1762	1018	1478	1583	3093
"gene:Rv0538"	1794	1876	1259	1785	3212	540	973	686	890	1214	684	1836
"gene:Rv0539"	644	772	417	635	516	72	512	325	428	452	142	374
"gene:Rv0540"	259	313	105	134	190	24	126	91	76	71	71	162
"gene:Rv0541c"	3784	3408	862	1313	1291	374	1002	790	120	201	391	1082
"gene:Rv0542c"	6552	5990	1473	1847	2456	943	872	484	260	409	947	2552
"gene:Rv0543c"	3314	3213	1015	1436	3752	1338	1910	1313	828	855	1076	2342
"gene:Rv0544c"	1758	1844	135	235	639	147	793	501	167	236	233	256
"gene:Rv0545c"	26215	24686	1869	2498	9657	2699	8630	5834	1757	2773	2231	3890
"gene:Rv0546c"	1183	1148	150	176	355	120	287	261	60	90	103	186
"gene:Rv0547c"	1820	1946	386	519	1580	529	478	364	209	225	416	838
"gene:Rv0548c"	4393	4858	1304	1665	2028	588	2036	1658	993	1093	548	1898
"gene:Rv0549c"	490	620	266	356	618	194	376	376	337	242	294	1601
"gene:Rv0550c"	172	249	148	214	274	61	252	237	92	86	107	437
"gene:Rv0551c"	1380	1474	422	606	697	298	930	929	271	313	752	1149
"gene:Rv0552"	1434	1346	599	880	794	209	638	570	436	367	427	1250
"gene:Rv0553"	553	581	578	866	319	86	426	351	456	351	239	575
"gene:Rv0554"	785	742	157	239	415	137	399	276	50	61	84	208
"gene:Rv0555"	6951	6878	1129	1485	3626	994	5766	3736	730	888	1428	4101
"gene:Rv0556"	1571	1415	258	337	582	142	497	377	162	259	301	606
"gene:Rv0557"	3256	3021	1603	2204	1353	381	1132	793	1123	1067	649	1335
"gene:Rv0558"	3882	4585	1107	1443	2154	773	4304	4234	1515	1231	822	2133
"gene:Rv0559c"	3409	3558	1409	1900	2988	990	2731	2955	1488	1792	55523	25188
"gene:Rv0560c"	796	825	1176	1784	660	243	527	463	260	282	220172	140915
"gene:Rv0561c"	991	948	307	425	816	256	623	493	201	207	611	1402
"gene:Rv0562"	5790	5512	910	1243	3335	961	1572	1090	482	616	1705	6157
"gene:Rv0563"	5566	5453	2266	2896	11958	4331	7169	5272	2581	2530	20849	29775
"gene:Rv0564c"	656	693	291	400	752	189	548	480	217	161	336	533
"gene:Rv0565c"	467	437	256	340	546	146	339	283	86	112	117	291
"gene:Rv0566c"	455	497	230	269	303	59	560	511	58	103	63	104
"gene:Rv0567"	1864	1901	351	506	2352	981	706	447	220	238	508	793
"gene:Rv0568"	10061	10857	1935	2561	7695	2724	4499	3019	2748	2564	2979	6048
"gene:Rv0569"	2973	3715	2155	2932	19268	3752	29788	22906	3476	3918	1163	1235
"gene:Rv0570"	6024	6626	2059	2565	33148	7126	42285	26148	2304	2810	2229	2489
"gene:Rv0571c"	1937	2061	2332	3225	11483	2869	5732	3350	2494	1667	1624	3668
"gene:Rv0572c"	891	1076	421	531	13383	2845	5955	4381	85	86	645	1095
"gene:Rv0573c"	345	320	1180	1575	2880	528	1172	810	65	87	287	625
"gene:Rv0574c"	1065	1152	2903	4263	10879	2294	5120	2788	364	414	1273	1579
"gene:Rv0575c"	1858	3053	3557	4562	2302	3176	5238	6467	270	335	4610	1157
"gene:Rv0576"	2333	2190	2835	4152	3407	1450	1993	1601	1078	1098	2617	4371
"gene:Rv0577"	3007	2964	1601	2116	2881	771	2416	2246	1360	1333	1912	3456
"gene:Rv0578c"	16846	15581	19657	26117	18393	7548	26650	24004	19002	18495	11227	9423
"gene:Rv0579"	1555	1576	1983	2635	2787	1018	1361	1190	932	873	1134	1219
"gene:Rv0580c"	2912	3239	2418	3386	3285	665	7606	8724	5224	4391	1935	3563
"gene:Rv0581"	538	631	2635	3379	596	210	323	231	156	243	319	857
"gene:Rv0582"	508	497	3506	4771	295	146	169	171	125	109	255	812
"gene:Rv0583c"	421	358	194	242	463	123	266	207	114	77	139	119
"gene:Rv0584"	817	729	9021	12257	1214	222	242	235	176	242	269	386
"gene:Rv0585c"	692	750	533	792	808	201	468	361	318	234	817	606
"gene:Rv0586"	1830	1517	3450	4360	9056	7238	1166	710	1336	1181	45318	17685
"gene:Rv0587"	1968	1933	2311	3257	3755	3335	1650	938	1576	1295	38406	14060
"gene:Rv0588"	1762	1574	1084	1641	2802	1986	1029	682	1061	904	25138	8578
"gene:Rv0589"	1823	1715	815	1166	1702	1216	689	485	638	590	16278	4710
"gene:Rv0590"	1122	1039	410	658	792	455	724	516	436	323	8092	2233
"gene:Rv0590A"	56	74	38	87	51	37	33	14	33	20	394	62
"gene:Rv0591"	251	213	499	668	198	82	50	38	60	47	581	191
"gene:Rv0592"	316	313	414	657	201	65	126	88	32	30	528	157
"gene:Rv0593"	259	208	267	424	119	29	101	79	33	27	278	92
"gene:Rv0594"	609	571	505	699	701	189	376	301	153	146	349	323
"gene:Rv0595c"	245	218	129	175	210	58	87	77	19	18	161	399
"gene:Rv0596c"	133	123	111	142	146	66	57	58	4	12	73	220
"gene:Rv0597c"	7351	7550	689	860	1905	352	6948	5164	526	659	398	656
"gene:Rv0598c"	2242	2093	417	590	841	249	835	798	166	253	260	340
"gene:Rv0599c"	588	604	280	399	429	108	482	586	45	80	98	125
"gene:Rv0600c"	4	4	14	28	3	2	2	5	0	3	3	6
"gene:Rv0601c"	22	16	6	12	14	1	8	6	3	3	4	3
"gene:Rv0602c"	73	76	66	63	67	29	35	32	17	16	23	31
"gene:Rv0603"	22	32	117	158	58	10	23	19	25	14	9	23
"gene:Rv0604"	661	635	445	591	697	183	379	297	119	168	153	240
"gene:Rv0605"	1090	1175	216	277	801	257	708	604	156	154	228	456
"gene:Rv0606"	1455	1553	267	391	980	335	1017	723	339	304	369	677
"gene:Rv0607"	180	117	77	108	119	40	44	58	23	33	20	62
"gene:Rv0608"	1214	1198	3469	4177	1156	1543	789	900	166	176	712	1079
"gene:Rv0609"	763	835	2118	3072	728	768	369	447	167	209	769	1450
"gene:Rv0609A"	296	352	1360	2037	234	279	81	91	79	68	269	531
"gene:Rv0610c"	1601	1534	369	432	978	286	601	448	328	379	433	457
"gene:Rv0611c"	1747	1625	845	1080	1785	436	1059	825	936	1052	623	739
"gene:Rv0612"	440	418	3477	4904	1873	918	198	124	350	381	1066	1260
"gene:Rv0613c"	11812	12639	1135	1574	4294	1172	7218	5803	1528	1759	1171	1620
"gene:Rv0614"	40	31	662	1041	78	23	15	11	6	25	24	49
"gene:Rv0615"	722	734	2079	2528	2584	1635	494	393	623	570	1309	3156
"gene:Rv0616c"	45	25	56	78	25	6	10	8	7	7	12	26
"gene:Rv0616A"	1181	1026	2833	3491	806	440	654	708	190	300	340	777
"gene:Rv0617"	1356	1455	3637	4527	668	355	401	333	167	243	384	816
"gene:Rv0618"	1031	877	3757	5098	423	156	256	186	78	194	178	392
"gene:Rv0619"	33	34	1441	2111	34	15	4	2	11	22	16	29
"gene:Rv0620"	33	34	4307	5991	59	31	6	6	27	33	32	78
"gene:Rv0621"	640	639	3437	4517	1167	415	802	719	671	478	667	615
"gene:Rv0622"	206	245	2090	3083	425	115	187	185	428	236	198	320
"gene:Rv0623"	532	628	1453	1932	708	520	499	520	322	385	602	1388
"gene:Rv0624"	587	643	1306	1769	560	494	417	418	264	293	562	965
"gene:Rv0625c"	792	874	226	293	820	215	385	261	95	133	203	363
"gene:Rv0626"	906	845	1250	1638	1252	376	358	284	135	197	521	983
"gene:Rv0627"	1111	1077	1342	1977	1271	396	359	238	229	214	855	1294
"gene:Rv0628c"	3730	4165	1952	2719	9677	4378	4040	3344	6365	3920	4899	14218
"gene:Rv0629c"	1544	1632	322	457	2222	2122	825	766	226	250	612	661
"gene:Rv0630c"	1681	1774	344	454	367	79	847	764	237	226	244	403
"gene:Rv0631c"	1328	1384	545	741	529	180	554	402	192	223	262	469
"gene:Rv0632c"	6328	7100	1323	1913	2963	782	4253	4789	979	1077	918	2084
"gene:Rv0633c"	1787	1616	296	372	1313	475	273	224	135	114	427	1235
"gene:Rv0634c"	3314	3438	704	1012	2686	975	2309	2488	400	484	967	2381
"gene:Rv0634A"	4019	3984	553	648	1632	576	1602	1342	266	326	519	927
"gene:Rv0634B"	1491	1431	233	246	1525	483	468	365	117	157	255	564
"gene:Rv0635"	2083	1913	221	239	1579	446	437	316	117	137	269	678
"gene:Rv0636"	2668	2584	254	307	1722	426	742	613	188	267	401	821
"gene:Rv0637"	5053	4849	395	473	2394	443	1039	824	359	460	509	1349
"gene:Rv0638"	10336	9679	3624	4446	11045	4451	5343	5082	2121	2431	4441	6082
"gene:Rv0639"	15853	14794	4576	5963	13026	4424	7593	7136	2498	3040	5179	9057
"gene:Rv0640"	8600	8609	2279	3285	6271	1925	6440	6144	1380	1693	2136	4069
"gene:Rv0641"	26199	23338	5893	8368	9835	2460	12652	11618	6847	7147	3003	8753
"gene:Rv0642c"	5923	5644	1069	1384	2628	800	2490	2186	1035	1110	754	1545
"gene:Rv0643c"	2568	2443	363	391	2202	938	737	480	267	358	687	1284
"gene:Rv0644c"	1587	1478	276	325	2537	925	657	437	181	231	814	1226
"gene:Rv0645c"	718	685	172	217	1328	1133	307	335	77	102	358	575
"gene:Rv0646c"	2138	2194	184	294	1252	248	977	825	355	353	360	623
"gene:Rv0647c"	4697	4575	622	767	2943	556	1259	843	551	623	816	1507
"gene:Rv0648"	374	400	3614	4533	1787	1249	596	487	273	399	1153	2511
"gene:Rv0649"	61	66	129	167	99	75	55	34	28	33	67	160
"gene:Rv0650"	90	95	188	278	155	67	65	49	35	42	86	275
"gene:Rv0651"	6220	5515	564	697	2429	632	2681	1519	842	762	736	1547
"gene:Rv0652"	7669	8162	1274	1817	3052	587	6988	5154	1306	1529	813	1963
"gene:Rv0653c"	168	185	230	270	610	200	124	79	101	104	1274	1023
"gene:Rv0654"	1098	888	1173	1614	5212	2271	887	708	427	455	52964	30942
"gene:Rv0655"	30403	30567	11755	15437	8106	3329	26563	31315	12444	13935	17539	13361
